"","income"
"73069",19858.4891763025
"73070",96133.0262175581
"73071",32324.2526029492
"73072",360325.312623123
"73073",32983.5548224271
"73074",116554.275891372
"73075",41151.7377472915
"73076",6848.38539212983
"73077",55972.99614444
"73078",15632.2519646769
"73079",10209.0152195536
"73080",187510.044916778
"73081",70999.3531263667
"73082",36824.585079306
"73083",73832.8980103368
"73084",72681.5076163208
"73085",23104.532934972
"73086",5957.35820422921
"73087",88705.7110718369
"73088",33309.1046231485
"73089",43822.1925877708
"73090",92800.4650001119
"73091",80347.7248598925
"73092",52011.9298863472
"73093",199360.70779232
"73094",106798.681076313
"73095",24362.5842189507
"73096",17425.8746867277
"73097",7693.9857308638
"73098",41551.372975523
"73099",20840.8476297752
"73100",46086.1133941506
"73101",53842.2806885767
"73102",35756.5820959288
"73103",65867.239233916
"73104",289833.803000994
"73105",22571.9221328269
"73106",1547.98293077793
"73107",57153.924095212
"73108",235394.462182036
"73109",28200.7025500158
"73110",13452.395115518
"73111",76912.254494391
"73112",132215.474164339
"73113",176940.613280172
"73114",8278.81038402813
"73115",25494.444153408
"73116",141066.481487364
"73117",25570.9639698049
"73118",19761.8268249151
"73119",31153.429205402
"73120",65022.458017919
"73121",61593.362483547
"73122",46589.3774419821
"73123",167779.597841197
"73124",9000.55914068096
"73125",5201.94772772132
"73126",19111.9198063474
"73127",6690.60320174601
"73128",154815.037362177
"73129",93807.3265798911
"73130",18502.2562975144
"73131",29072.3833593968
"73132",136597.783569575
"73133",42283.8701680223
"73134",5081.89727347327
"73135",76037.8734628525
"73136",48669.5292382529
"73137",55020.6234913331
"73138",147370.871805539
"73139",38614.6599144288
"73140",1810.00315337806
"73141",22386.1611094236
"73142",15240.6039159383
"73143",47399.4208992136
"73144",14841.8137470505
"73145",131343.642098565
"73146",167442.63565718
"73147",816388.928982804
"73148",5728.51322879072
"73149",125119.871091226
"73150",507150.104973932
"73151",4660.67505615702
"73152",47139.8426570505
"73153",42061.3300081573
"73154",89958.7630060146
"73155",60151.2277477023
"73156",7054.97433142596
"73157",43682.9085870884
"73158",7458.23996293272
"73159",12013.6858670553
"73160",290794.09583546
"73161",37175.003640712
"73162",13386.1423274656
"73163",16581.1042889331
"73164",361242.705213121
"73165",25548.6563701106
"73166",72730.8033546318
"73167",27432.588361624
"73168",115604.147479006
"73169",20935.9974235861
"73170",67668.4700832494
"73171",46063.0875796912
"73172",8933.11943826466
"73173",99171.724214516
"73174",48839.7005715159
"73175",16885.0751490269
"73176",74624.1740612064
"73177",39668.0345693107
"73178",36096.7185474118
"73179",71917.0969187482
"73180",28558.8292316021
"73181",815828.836289793
"73182",176703.904089806
"73183",58578.4933286519
"73184",69313.5391146535
"73185",85755.6219050728
"73186",133138.411004546
"73187",100135.171867606
"73188",124178.795509577
"73189",74110.5051374348
"73190",7320.42216344973
"73191",168112.762394548
"73192",90954.1411296305
"73193",44155.7593909488
"73194",33623.4320251029
"73195",147433.363052436
"73196",65810.0388538893
"73197",15731.5480751305
"73198",42449.0630055234
"73199",507060.651006265
"73200",4671.27450228952
"73201",93919.3371089147
"73202",59120.1702556308
"73203",94892.9680781554
"73204",147289.212073875
"73205",115911.806760542
"73206",815241.724596686
"73207",155626.701810951
"73208",29632.6649557432
"73209",71258.7492625529
"73210",25668.7790689469
"73211",40859.3989837061
"73212",61762.710196285
"73213",87824.1181295598
"73214",28512.6949058285
"73215",359207.866323088
"73216",43871.7749263822
"73217",77000.7179613999
"73218",76691.1828274
"73219",43916.5433738248
"73220",5325.14086828765
"73221",7820.04898476202
"73222",24909.8456652726
"73223",15704.9461201509
"73224",11787.3041247597
"73225",7110.55018675882
"73226",2069092.10180008
"73227",176628.00796205
"73228",72376.403755513
"73229",199461.727884243
"73230",199049.551750232
"73231",101422.465618189
"73232",291393.938549443
"73233",8619.20390776844
"73234",40224.0537757733
"73235",4898.00173254855
"73236",29896.3974432539
"73237",9466.68111770801
"73238",81039.9570781238
"73239",19389.5289151263
"73240",52011.1389246045
"73241",56057.3676660682
"73242",74540.9673759607
"73243",62486.7224620711
"73244",-637.351246436995
"73245",44494.0447360051
"73246",66205.3773795238
"73247",11894.8106392751
"73248",5009.70764200229
"73249",189303.160492364
"73250",42663.4703278039
"73251",25227.7752785964
"73252",12908.1443733399
"73253",146929.124721336
"73254",26410.3647032202
"73255",116987.583682948
"73256",36166.0182667703
"73257",105495.346333956
"73258",159708.822504841
"73259",20044.1944238958
"73260",7794.12230508465
"73261",5903.3697702293
"73262",37745.1950700587
"73263",55715.7201794177
"73264",35289.4219326115
"73265",14303.7681135987
"73266",25605.2774030481
"73267",814944.033744461
"73268",14044.8767743197
"73269",102443.281543431
"73270",201325.492526891
"73271",17606.0313685471
"73272",32782.593320015
"73273",37211.3924429236
"73274",573.838464183599
"73275",51137.3109603372
"73276",88118.057833534
"73277",39029.8999754976
"73278",31543.5524501641
"73279",46481.5408426421
"73280",26502.0009822422
"73281",80827.6793892368
"73282",64747.9672675946
"73283",16885.7559177704
"73284",16398.7398403379
"73285",107238.762984221
"73286",21047.2910711723
"73287",26241.4813601203
"73288",4001.79617314121
"73289",185843.701128283
"73290",185150.357816239
"73291",96839.6932791089
"73292",47748.7389752409
"73293",35530.3234793892
"73294",28968.2017047793
"73295",11668.9495281343
"73296",18497.4896979256
"73297",82786.0432033254
"73298",20218.4071397495
"73299",25806.4025320382
"73300",25270.4524603601
"73301",137078.836721359
"73302",236492.084805709
"73303",87849.7552839718
"73304",38764.9283860852
"73305",27174.3369435818
"73306",7875.25941567056
"73307",13811.8004136526
"73308",73925.1102744588
"73309",170375.876318339
"73310",20663.1899074536
"73311",147778.800054801
"73312",816062.595620461
"73313",14062.8778682732
"73314",101992.829930397
"73315",19562.7283459223
"73316",5613.0063727851
"73317",69308.1665001104
"73318",78994.3223789718
"73319",8549.82166788961
"73320",34958.863027855
"73321",360888.418098606
"73322",39961.8723026527
"73323",142702.190091326
"73324",20619.8828663269
"73325",2070423.08434482
"73326",361197.392504808
"73327",31884.7413805144
"73328",360216.17234943
"73329",130989.17944918
"73330",36442.357833375
"73331",17155.3863971018
"73332",57671.7269510469
"73333",14802.7774232811
"73334",9162.47544809695
"73335",27917.7238490994
"73336",47307.8237263108
"73337",16652.6736381131
"73338",84208.8343556852
"73339",39238.1347064723
"73340",37724.8234650043
"73341",153650.303642774
"73342",25285.2580702806
"73343",236192.439820305
"73344",20428.744911996
"73345",64747.4107894043
"73346",34785.5327502943
"73347",19327.7625597012
"73348",30952.9226682976
"73349",64602.0186422526
"73350",58725.1041556708
"73351",10454.0058679592
"73352",39348.5340116118
"73353",28191.4985450612
"73354",36780.5606709917
"73355",70361.4735166233
"73356",35908.3763248408
"73357",44654.0266324428
"73358",19706.5800189102
"73359",46433.9192618268
"73360",61170.3216680188
"73361",37447.3324155201
"73362",7342.47975389408
"73363",13589.4473896213
"73364",15147.7254765365
"73365",2070552.40103819
"73366",73047.9615963103
"73367",48070.7961814494
"73368",17329.3217664282
"73369",38015.7291498958
"73370",30294.7455505893
"73371",17136.316051682
"73372",18726.1952108965
"73373",7100.32641436979
"73374",39095.7995162766
"73375",11445.3738801599
"73376",93034.7178286639
"73377",15268.5995429322
"73378",71881.282873724
"73379",987.814104511504
"73380",159880.031146536
"73381",95712.4491819354
"73382",8735.9910151874
"73383",44830.7939154425
"73384",46027.7082965567
"73385",7249.3079112803
"73386",88875.0352808538
"73387",117303.917612478
"73388",51802.0627156874
"73389",5556.25983418818
"73390",23243.0581191456
"73391",188917.145254774
"73392",2109.49638034615
"73393",70730.3757007185
"73394",68725.6959694501
"73395",87528.9111133814
"73396",17065.4756993022
"73397",5467.5978663402
"73398",95534.749630282
"73399",37799.4356718041
"73400",70979.8456731764
"73401",11827.0394898452
"73402",43823.691190563
"73403",26193.668632932
"73404",27648.8811182192
"73405",16979.3528147093
"73406",28484.9944201637
"73407",10608.0995008631
"73408",54744.4830388123
"73409",199891.469139109
"73410",12281.4503307069
"73411",11779.5307811052
"73412",5097.77504451755
"73413",44145.5183056003
"73414",62766.3015386349
"73415",56364.4549219248
"73416",20619.6268227329
"73417",45865.4525176091
"73418",7942.79112600275
"73419",142303.070872439
"73420",8636.6364183105
"73421",17140.8950204852
"73422",24118.8011683731
"73423",45023.5369354874
"73424",107174.955132648
"73425",140343.489722215
"73426",90712.5841811797
"73427",98901.7915056951
"73428",46211.8961913297
"73429",10574.3494086733
"73430",24071.1121804685
"73431",26867.4452742225
"73432",89169.6756168817
"73433",28395.5196746004
"73434",23154.2037948923
"73435",28528.3930503452
"73436",2019.89298068991
"73437",47211.7917083872
"73438",71041.313091936
"73439",26259.6477501546
"73440",96766.8286249437
"73441",84946.4750425501
"73442",56939.8572316154
"73443",46868.9544578736
"73444",24877.1534371353
"73445",67798.27695674
"73446",148410.636515296
"73447",8639.83982212039
"73448",21224.9521469935
"73449",506023.49727945
"73450",51086.3753472444
"73451",30968.480107639
"73452",187434.84950181
"73453",15501.3229028895
"73454",38100.4953867758
"73455",106317.361942764
"73456",169338.833404007
"73457",291156.839758797
"73458",10287.2731199182
"73459",7412.5800701364
"73460",21317.7697792788
"73461",4915.92563773812
"73462",32099.1621112239
"73463",10705.2155410982
"73464",75907.2004417862
"73465",817739.389836337
"73466",2072227.54599053
"73467",41075.3286834766
"73468",42316.8295661566
"73469",16026.1475642941
"73470",116946.618838864
"73471",19902.1012224217
"73472",15985.2725871175
"73473",6629.05386507577
"73474",18172.5001167616
"73475",26888.7292103666
"73476",361221.92806366
"73477",68499.2732876321
"73478",44511.3512239088
"73479",507544.773575781
"73480",48553.0181369253
"73481",34423.9124489025
"73482",9238.09718701158
"73483",70769.0657414732
"73484",67387.3028919658
"73485",66394.6878706284
"73486",51169.1601736926
"73487",126330.432885489
"73488",7988.18792442654
"73489",19444.2732864734
"73490",15725.0106629785
"73491",36903.5318437976
"73492",24737.6602217646
"73493",71135.4934982922
"73494",65575.5155050159
"73495",25024.8905625168
"73496",95382.6934471063
"73497",141761.399428765
"73498",50245.5617373126
"73499",26775.362750582
"73500",7271.56598789512
"73501",8063.77252409842
"73502",153161.729898559
"73503",40204.510367478
"73504",154461.239242551
"73505",21649.5877981985
"73506",40548.4919759167
"73507",43551.4433731255
"73508",15203.3914127868
"73509",135312.865491154
"73510",14494.1934246947
"73511",27041.0484952712
"73512",12789.1682429301
"73513",18581.3431989308
"73514",13696.5710975812
"73515",7303.75582146965
"73516",83567.5370260884
"73517",92483.8875031542
"73518",4838.19338100034
"73519",24160.3715502756
"73520",5874.76986578306
"73521",68398.4859288817
"73522",2069447.5914963
"73523",21741.235747634
"73524",178323.528358291
"73525",74608.2334100145
"73526",18123.0829719832
"73527",8333.38441094935
"73528",79055.0736414788
"73529",80115.9041638442
"73530",20697.3111118646
"73531",238062.458655744
"73532",48410.5700047324
"73533",19804.5988760459
"73534",140689.304805721
"73535",46820.4426940142
"73536",16186.7311120967
"73537",6442.92201587557
"73538",25163.5296344952
"73539",25032.0059996346
"73540",35787.8819230042
"73541",146203.59223263
"73542",59657.2957806589
"73543",65426.838389768
"73544",107567.728344725
"73545",68411.9127641642
"73546",98189.1679699901
"73547",24799.3038964985
"73548",131004.356802872
"73549",64954.9530623771
"73550",103890.612513152
"73551",135961.968512084
"73552",24664.7784882712
"73553",131134.342864924
"73554",72439.4631837497
"73555",22600.3209460846
"73556",46951.387064513
"73557",33152.3162635852
"73558",130229.990987374
"73559",169591.947365228
"73560",64075.1650569503
"73561",48262.1195116896
"73562",236080.273916927
"73563",6538.10709677425
"73564",9653.80570128458
"73565",9045.95016398761
"73566",76104.5588108123
"73567",43698.1447831161
"73568",290614.498146366
"73569",8375.12646741201
"73570",12571.3409208534
"73571",91283.9837490182
"73572",127074.782299413
"73573",68348.7311300406
"73574",76026.8682324187
"73575",105516.967970933
"73576",44302.7402581951
"73577",21212.2430342812
"73578",51680.8313957437
"73579",39538.4007865821
"73580",40835.1524379799
"73581",75872.7502393693
"73582",45176.0111322616
"73583",87258.3081805968
"73584",36909.0026042906
"73585",15698.5405255913
"73586",15543.6627921327
"73587",48667.7593589256
"73588",7572.2388975965
"73589",5754.95600460624
"73590",28259.100512057
"73591",34330.8309225594
"73592",176885.578401565
"73593",46893.2535106155
"73594",21887.3709678617
"73595",61293.0066536592
"73596",16562.9790455592
"73597",176710.526703273
"73598",62521.457007239
"73599",42593.0437282615
"73600",9853.7490317077
"73601",42686.6199373814
"73602",67163.9867169323
"73603",87768.3897379104
"73604",166522.557069738
"73605",43230.0644094686
"73606",12274.75026162
"73607",64651.3281656612
"73608",8402.40802168436
"73609",7451.30682843385
"73610",168343.010906234
"73611",36527.9545229011
"73612",-394.223029615912
"73613",39232.2722641461
"73614",135436.503623099
"73615",8213.7190826735
"73616",20545.9959235989
"73617",10198.3515877658
"73618",79332.9193089709
"73619",29838.429736737
"73620",168904.563233252
"73621",24198.4307060173
"73622",177897.887964049
"73623",27537.197842778
"73624",132083.817899619
"73625",73942.9071793186
"73626",154796.119417382
"73627",98947.0711221031
"73628",22278.6174091001
"73629",169499.747183606
"73630",130196.843263437
"73631",12708.2751823468
"73632",39461.9992436416
"73633",39703.1076035878
"73634",17860.9046077502
"73635",65550.7010837171
"73636",87366.2983909295
"73637",27118.5888171139
"73638",68787.4532598533
"73639",31775.4075168572
"73640",131640.275165431
"73641",673.64074804744
"73642",145854.765305864
"73643",8188.92839239565
"73644",39146.9013096956
"73645",506405.823921018
"73646",45359.4243060445
"73647",126200.419445352
"73648",28719.4263409119
"73649",161720.750180334
"73650",36407.9308165116
"73651",9290.82537656274
"73652",15930.2950590355
"73653",186716.762304337
"73654",31383.4782942722
"73655",154094.367300384
"73656",71508.1085229803
"73657",62196.4693943019
"73658",6133.71072011346
"73659",42657.6183929062
"73660",126268.255402739
"73661",9843.91915017045
"73662",99326.4285443689
"73663",24994.9713534512
"73664",25526.998774244
"73665",14230.544934252
"73666",84375.3739455807
"73667",13938.3429571258
"73668",10588.8459937321
"73669",94289.6214457052
"73670",9470.15929986328
"73671",95994.0150996342
"73672",29728.0191843342
"73673",24228.0625199442
"73674",130922.305687673
"73675",33599.8588094558
"73676",30466.6444164191
"73677",126281.206775596
"73678",176889.503680327
"73679",20301.6297496851
"73680",14033.7736892544
"73681",17504.480835642
"73682",293288.939304302
"73683",24910.2844070409
"73684",23588.7940172053
"73685",7769.81006915751
"73686",7008.35873270613
"73687",80635.304352548
"73688",85986.7753871411
"73689",7891.3110866403
"73690",198229.28189395
"73691",50836.8322069119
"73692",-791.148496695515
"73693",7637.59557609234
"73694",153217.934325306
"73695",65412.6981196833
"73696",75990.6069244742
"73697",67444.235705441
"73698",95191.1090774847
"73699",124996.442001961
"73700",186928.629358909
"73701",817292.087872601
"73702",46702.2879936075
"73703",83301.5005651987
"73704",9241.52820265403
"73705",84502.2041606
"73706",93360.8101303503
"73707",2069767.45591723
"73708",68177.7463898628
"73709",30680.5517991456
"73710",51974.8877451408
"73711",200560.556991816
"73712",46715.0124985895
"73713",15366.3200646705
"73714",30009.5500451902
"73715",4741.42793657371
"73716",12162.6882796583
"73717",236875.096620891
"73718",8024.19077829214
"73719",69741.2696322668
"73720",147723.115995282
"73721",45769.1406589415
"73722",13070.6334137912
"73723",10194.1213654488
"73724",87143.7071142755
"73725",17621.4953916345
"73726",18606.7605994615
"73727",23872.4421527871
"73728",49451.8912014874
"73729",58578.5626577949
"73730",131193.556841391
"73731",289490.677482113
"73732",135648.095389885
"73733",67556.1643695161
"73734",3936.79749401149
"73735",76084.35579153
"73736",18664.7216557906
"73737",33427.6099168445
"73738",73894.1588071098
"73739",167253.536142205
"73740",136933.00229932
"73741",32136.6001544868
"73742",40378.3233120128
"73743",45797.3127256101
"73744",361030.700397667
"73745",36389.833854736
"73746",89435.0213690929
"73747",236179.729188531
"73748",235303.12101266
"73749",24455.4912530417
"73750",34953.0073151337
"73751",21694.3972081354
"73752",42072.7534785683
"73753",136587.336702819
"73754",1904.08720174676
"73755",23564.3139004546
"73756",50351.6005509603
"73757",25711.2022832055
"73758",47610.6628053074
"73759",17164.4057860711
"73760",186482.620996796
"73761",48181.5572317127
"73762",75015.8730780821
"73763",27416.7837956551
"73764",8986.75455566947
"73765",11667.475403453
"73766",50436.7763020649
"73767",359083.470024215
"73768",22664.3316364985
"73769",16319.9018988539
"73770",106079.232090916
"73771",84514.4519259707
"73772",154217.894557242
"73773",107206.730054009
"73774",70477.6632249967
"73775",59181.9202015529
"73776",33557.1067434946
"73777",33431.7159364022
"73778",36434.1376442985
"73779",99513.8196388879
"73780",11709.0988756085
"73781",41625.426999822
"73782",14213.8565157619
"73783",362514.354937108
"73784",361340.387616916
"73785",92151.335972867
"73786",14860.2455435529
"73787",15673.2726547796
"73788",177670.506711306
"73789",62566.2760433744
"73790",38447.8240171502
"73791",69062.7241890376
"73792",116109.122138134
"73793",140787.694716836
"73794",16084.8302123151
"73795",32410.6050909701
"73796",290293.646251381
"73797",12918.0691214722
"73798",69118.2878184789
"73799",70675.6059249201
"73800",94822.1718848879
"73801",38671.7625153389
"73802",7480.51732655585
"73803",29038.3598889824
"73804",29022.0697461968
"73805",62245.266887141
"73806",58099.7491849407
"73807",104170.589888246
"73808",26290.5206217759
"73809",48482.4099702991
"73810",7681.49535172978
"73811",72720.2764194203
"73812",198858.22685945
"73813",108575.954883335
"73814",29474.9082294736
"73815",235444.7014048
"73816",102781.844491658
"73817",70039.7869950372
"73818",16071.0085002759
"73819",290704.151291142
"73820",147582.500128073
"73821",356712.771317149
"73822",68734.808344395
"73823",153571.678550467
"73824",52347.9221939373
"73825",75478.2622995391
"73826",26855.4662968942
"73827",26913.1597923237
"73828",20503.9589744765
"73829",10644.7135840071
"73830",50409.9179467153
"73831",76055.358537935
"73832",97475.6224149489
"73833",90445.5720726495
"73834",29759.8797448682
"73835",176090.738835849
"73836",78212.8216938017
"73837",59304.4247984085
"73838",17116.0429855251
"73839",7635.06454652351
"73840",52130.6855099636
"73841",35094.032287086
"73842",155247.024209019
"73843",75438.1645411439
"73844",47459.0737697572
"73845",39945.8562447558
"73846",515.393748189301
"73847",31040.9833372273
"73848",126050.56962904
"73849",20373.8214215696
"73850",61293.772533505
"73851",71442.0964452055
"73852",160343.239954918
"73853",9696.5732824988
"73854",19548.0678551046
"73855",27891.4334367398
"73856",39430.9334911141
"73857",234824.043176867
"73858",21852.0299513744
"73859",12957.9954091263
"73860",7814.87830531922
"73861",37103.8261116394
"73862",148613.536973012
"73863",3881.94271135364
"73864",130937.701195701
"73865",360524.810250199
"73866",38312.2424222713
"73867",359931.860834488
"73868",12161.9601629271
"73869",76002.743479764
"73870",85116.1074643972
"73871",3187.56647009419
"73872",9496.33898595067
"73873",65868.7733273654
"73874",96504.0052230633
"73875",24865.9588576803
"73876",9517.29289966275
"73877",34217.3584143011
"73878",41434.525005158
"73879",236815.660292279
"73880",234115.416303416
"73881",13772.700485247
"73882",15723.3882015619
"73883",28013.5015082807
"73884",51140.2616292198
"73885",68549.0213440648
"73886",98936.1839647068
"73887",29840.8928710362
"73888",126343.130230452
"73889",71020.261975093
"73890",73977.1718866257
"73891",45036.9035430681
"73892",15767.0934657353
"73893",102982.606518424
"73894",8519.6814964442
"73895",136569.669963511
"73896",17254.2840077085
"73897",95191.9739648962
"73898",8792.68918383068
"73899",42230.9611573469
"73900",14556.6892094968
"73901",95385.0111695735
"73902",31062.4345643373
"73903",18386.424007876
"73904",45186.1366256635
"73905",159961.41262123
"73906",19663.8804540535
"73907",74118.8562464981
"73908",18407.9654937892
"73909",105469.531066659
"73910",52882.1279626243
"73911",45749.3251172592
"73912",140091.479538777
"73913",12641.060145151
"73914",167803.293529118
"73915",45631.4457213971
"73916",31309.7401109586
"73917",51971.8054210792
"73918",34511.4877225453
"73919",97240.06898263
"73920",21021.347205394
"73921",28157.2811877123
"73922",36095.1986333875
"73923",49419.3344155844
"73924",27502.9386839115
"73925",146172.758271831
"73926",78774.7461808125
"73927",25404.4042796229
"73928",6432.54745337345
"73929",130269.362566798
"73930",135877.776421715
"73931",27472.455292927
"73932",41482.5262789816
"73933",235247.057743768
"73934",72300.9558429623
"73935",25319.6051462165
"73936",116653.372155724
"73937",505075.811333867
"73938",51510.2879053821
"73939",39367.3665322308
"73940",97392.763361875
"73941",132108.889032042
"73942",167700.871160178
"73943",107320.127103289
"73944",19431.4671849015
"73945",105602.582490518
"73946",9616.89862407125
"73947",43935.5035180289
"73948",12512.7109143815
"73949",26457.0906900716
"73950",10950.5979734259
"73951",504228.040212879
"73952",4985.54654589311
"73953",100343.739022228
"73954",116100.40650816
"73955",44653.7057417449
"73956",17460.412156478
"73957",20521.9003854095
"73958",33080.9530410828
"73959",188853.695982034
"73960",26291.0154972205
"73961",152184.533239079
"73962",19698.1788321698
"73963",106869.682025122
"73964",40022.2192735196
"73965",54135.6209195149
"73966",42230.1415980969
"73967",29175.6089456762
"73968",2071200.53146976
"73969",132315.48866086
"73970",47016.8689669474
"73971",41878.2858788862
"73972",19233.2217394872
"73973",13539.7825472605
"73974",45626.3562095904
"73975",88741.8554895552
"73976",506813.0839114
"73977",5303.46615011984
"73978",64890.9890522805
"73979",4024.49245862679
"73980",48208.8345423863
"73981",68283.0876052797
"73982",137023.428251723
"73983",18878.6052029987
"73984",56550.9765494581
"73985",168018.52863922
"73986",18959.8459809565
"73987",24484.4049621382
"73988",28144.7341362265
"73989",16780.1199030019
"73990",36956.6413116095
"73991",202021.9764818
"73992",40620.4603672615
"73993",29408.0473415264
"73994",94668.5652767054
"73995",176692.043505963
"73996",178670.057322515
"73997",21574.6251628897
"73998",155071.041164263
"73999",234343.81806692
"74000",17771.5444286394
"74001",814917.164226901
"74002",14070.0508231032
"74003",8223.07875078193
"74004",72885.1616007185
"74005",73017.2146243913
"74006",62986.7503839767
"74007",27564.764657815
"74008",7077.9053737563
"74009",93770.214267107
"74010",12387.8811447526
"74011",67563.3290622813
"74012",161388.885488079
"74013",14617.9192488703
"74014",45226.4528911386
"74015",98441.8888140471
"74016",50597.0004172432
"74017",86368.8046641963
"74018",29175.5640368405
"74019",20747.2166867632
"74020",235248.054870444
"74021",200236.601078243
"74022",34958.6260117892
"74023",20229.8107903866
"74024",16372.3845806391
"74025",37989.7989674094
"74026",25338.3040255858
"74027",37859.281438456
"74028",5658.55337972836
"74029",26199.155374426
"74030",187434.066844785
"74031",61288.7362087575
"74032",20520.573463201
"74033",16471.5216833039
"74034",38394.6822704184
"74035",74258.7200466913
"74036",33981.7892299135
"74037",68704.6269408111
"74038",58797.8995431155
"74039",12833.2968496902
"74040",19903.7559812387
"74041",40993.1460989319
"74042",12234.3172896486
"74043",25689.8850517229
"74044",23226.5805306621
"74045",20202.5870357408
"74046",13232.6394365601
"74047",167932.005014335
"74048",66937.6713039306
"74049",45974.6343103429
"74050",22235.7140689436
"74051",-3018.03266913856
"74052",9999.14162330013
"74053",8079.76031538883
"74054",94208.1450261202
"74055",2070955.3471897
"74056",154656.811916471
"74057",99135.9463796263
"74058",31715.7729772606
"74059",505937.87570658
"74060",23155.0549715014
"74061",28044.3809270433
"74062",362296.711310947
"74063",36138.2121878525
"74064",21282.8624215021
"74065",42439.7271271025
"74066",28349.4086886919
"74067",70610.6288605995
"74068",25296.4569156505
"74069",29750.1297152621
"74070",60486.3854850727
"74071",33686.3613835113
"74072",132210.83219431
"74073",97715.5197659683
"74074",8289.99232781004
"74075",101976.841309846
"74076",21035.6138937384
"74077",2070312.85493331
"74078",116812.498756241
"74079",42971.8696609064
"74080",18832.0590024052
"74081",90666.489557541
"74082",2069276.11883295
"74083",17641.778628632
"74084",12570.624017289
"74085",38832.3385227016
"74086",167332.518674002
"74087",42863.2995200215
"74088",9074.8313055613
"74089",14523.2684556411
"74090",23465.2422037565
"74091",23521.3659380949
"74092",360083.541935211
"74093",37443.6119831962
"74094",7904.68389090118
"74095",89883.5896154337
"74096",40166.8487112153
"74097",7843.19961159731
"74098",42541.7820360817
"74099",47951.0573354466
"74100",16131.2644890997
"74101",95475.220350426
"74102",29374.5241583655
"74103",29182.1981599761
"74104",154148.124340161
"74105",62082.6570732028
"74106",13053.7364974388
"74107",44891.6782100263
"74108",5151.8667235015
"74109",64883.6623457572
"74110",22790.8994881032
"74111",44922.8149407474
"74112",11043.0274133372
"74113",11823.9441708666
"74114",159345.690565654
"74115",96257.714039598
"74116",4429.44766866978
"74117",16654.8651727227
"74118",16706.7551342989
"74119",49786.0896731991
"74120",9620.10088776723
"74121",49155.0991259312
"74122",71845.3098078807
"74123",16459.5841286007
"74124",17298.4239721426
"74125",38091.5174065262
"74126",35195.6177397348
"74127",5814.14885518766
"74128",60873.5786424526
"74129",7821.24440754111
"74130",69328.1210424718
"74131",5467.06409403155
"74132",127415.10646677
"74133",7911.03636532446
"74134",38966.1911205913
"74135",20200.5961099268
"74136",4916.91529722031
"74137",24617.6070189342
"74138",18567.4877374773
"74139",169471.912658972
"74140",98034.9797306563
"74141",69799.3758280875
"74142",237449.364556528
"74143",9786.82839047575
"74144",65236.3646415695
"74145",6847.51624752233
"74146",167600.503268896
"74147",18216.8857064792
"74148",87067.2009602261
"74149",16419.9778343385
"74150",132117.620782882
"74151",91306.8210635911
"74152",95762.5466178238
"74153",95355.5051660546
"74154",11785.3371324075
"74155",12813.4635334674
"74156",7002.55157320469
"74157",17878.4888195364
"74158",11408.132322665
"74159",51974.1917718671
"74160",46309.6602852305
"74161",37396.8137374803
"74162",8945.78105074827
"74163",54280.2068370443
"74164",73354.1694875617
"74165",-1284.02750584542
"74166",8338.83789444045
"74167",70598.5040821139
"74168",13657.9021391313
"74169",99653.2463254625
"74170",815689.912912998
"74171",75384.4424181842
"74172",102480.229115847
"74173",146577.956037826
"74174",20929.7793018553
"74175",45670.298539583
"74176",91145.8056501111
"74177",9952.56915345948
"74178",9532.80577616101
"74179",18712.8320389594
"74180",107160.835532469
"74181",289299.380175675
"74182",505985.918269556
"74183",20416.2798500924
"74184",87442.6545148385
"74185",4567.2700361563
"74186",12438.8334589718
"74187",28933.7264256287
"74188",2070497.15143478
"74189",22323.7598788012
"74190",17771.221975768
"74191",49019.8419760029
"74192",144468.420866516
"74193",42570.0390901001
"74194",37406.2571044334
"74195",43192.8148751954
"74196",72883.0568480104
"74197",32147.0226022717
"74198",126167.686852162
"74199",30106.0482316369
"74200",115486.675400148
"74201",19807.7027384407
"74202",26061.9097939124
"74203",58729.3566311686
"74204",80378.4832188204
"74205",36459.4156457305
"74206",77415.9151027262
"74207",15653.1862033282
"74208",106375.391916508
"74209",9893.40564974139
"74210",14657.5913238431
"74211",124292.901831473
"74212",76807.7998101636
"74213",82965.8494784663
"74214",53881.354684006
"74215",506533.04516726
"74216",16267.4159986781
"74217",53386.9262068219
"74218",44675.6465492859
"74219",77353.5780539463
"74220",96251.9507993122
"74221",85751.038399359
"74222",62472.4642967093
"74223",8232.48758255582
"74224",70936.5892023756
"74225",34986.9459364279
"74226",72070.4984001719
"74227",16213.2137267142
"74228",8018.60716171523
"74229",37997.1918416158
"74230",83962.0956460879
"74231",141755.596775264
"74232",26860.5185546472
"74233",10202.917172144
"74234",32416.041536856
"74235",86249.0669227873
"74236",93940.1656040786
"74237",4918.65617242472
"74238",50206.0763814682
"74239",7242.15236179686
"74240",-1075.29935532131
"74241",21781.2640643802
"74242",48928.548228074
"74243",44550.0182926626
"74244",236301.923084272
"74245",51400.6575861402
"74246",32129.8588861011
"74247",136339.408438567
"74248",141174.381753457
"74249",16738.0018578545
"74250",5686.7072593466
"74251",50453.1814521625
"74252",12006.4189111854
"74253",30545.8583265169
"74254",50978.0555028012
"74255",22166.0712823741
"74256",2843.33584854486
"74257",47150.6257096411
"74258",125160.739750316
"74259",60207.5161672208
"74260",15115.803074129
"74261",34389.3444845098
